5040000,,,,,5170000,,,,,5390000,,,,,6720000,,,,,8110000,,,,,9480000,,,,,10900000,,,,,12800000,,,,,15200000,,,,,17900000,,,,,19000000,,,,,19700000,,,,,19700000,,,,,22100000,,,,,24300000,,,,,24900000,,,,,24800000,,,,,24600000,,,,,24800000,,,,,25300000,,,,,25600000,,,,,25200000,,,,,24500000,,,,,23800000,,,,,23300000,,,,,22900000,,,,,22400000,,,,,21800000,,,,,21100000,,,,,20400000,,,,,19800000
137000,,,,,150000,,,,,156000,,,,,177000,,,,,186000,,,,,221000,,,,,245000,,,,,285000,,,,,329000,,,,,416000,,,,,532000,,,,,551000,,,,,560000,,,,,619000,,,,,692000,,,,,757000,,,,,801000,,,,,832000,,,,,860000,,,,,891000,,,,,923000,,,,,948000,,,,,963000,,,,,967000,,,,,967000,,,,,964000,,,,,961000,,,,,953000,,,,,941000,,,,,927000,,,,,909000
119000,,,,,137000,,,,,163000,,,,,193000,,,,,223000,,,,,250000,,,,,273000,,,,,285000,,,,,294000,,,,,308000,,,,,319000,,,,,341000,,,,,352000,,,,,368000,,,,,385000,,,,,386000,,,,,388000,,,,,389000,,,,,388000,,,,,385000,,,,,382000,,,,,376000,,,,,370000,,,,,363000,,,,,358000,,,,,352000,,,,,345000,,,,,339000,,,,,333000,,,,,327000,,,,,321000
211000,,,,,235000,,,,,284000,,,,,318000,,,,,360000,,,,,410000,,,,,475000,,,,,546000,,,,,607000,,,,,650000,,,,,723000,,,,,832000,,,,,908000,,,,,971000,,,,,1010000,,,,,1070000,,,,,1120000,,,,,1170000,,,,,1210000,,,,,1250000,,,,,1270000,,,,,1290000,,,,,1310000,,,,,1320000,,,,,1320000,,,,,1320000,,,,,1310000,,,,,1300000,,,,,1280000,,,,,1260000,,,,,1240000
229000,,,,,263000,,,,,311000,,,,,343000,,,,,382000,,,,,420000,,,,,434000,,,,,501000,,,,,588000,,,,,647000,,,,,678000,,,,,700000,,,,,663000,,,,,670000,,,,,669000,,,,,682000,,,,,679000,,,,,662000,,,,,641000,,,,,622000,,,,,606000,,,,,591000,,,,,574000,,,,,554000,,,,,534000,,,,,516000,,,,,498000,,,,,480000,,,,,463000,,,,,448000,,,,,435000
1020000,,,,,1180000,,,,,1430000,,,,,1680000,,,,,1960000,,,,,2210000,,,,,2400000,,,,,2670000,,,,,2760000,,,,,2940000,,,,,3000000,,,,,2890000,,,,,2870000,,,,,2900000,,,,,2990000,,,,,2940000,,,,,2870000,,,,,2780000,,,,,2700000,,,,,2640000,,,,,2580000,,,,,2500000,,,,,2420000,,,,,2330000,,,,,2260000,,,,,2200000,,,,,2140000,,,,,2080000,,,,,2020000,,,,,1970000,,,,,1910000
2640000,,,,,3140000,,,,,4270000,,,,,4850000,,,,,5470000,,,,,6080000,,,,,6730000,,,,,7560000,,,,,8400000,,,,,9350000,,,,,9970000,,,,,10700000,,,,,10500000,,,,,10900000,,,,,11400000,,,,,11700000,,,,,11900000,,,,,12100000,,,,,12100000,,,,,12100000,,,,,12000000,,,,,11900000,,,,,11800000,,,,,11500000,,,,,11300000,,,,,11000000,,,,,10800000,,,,,10500000,,,,,10200000,,,,,9970000,,,,,9710000
2020000,,,,,2910000,,,,,3480000,,,,,3560000,,,,,2790000,,,,,2530000,,,,,2810000,,,,,3240000,,,,,3370000,,,,,2930000,,,,,2560000,,,,,2040000,,,,,1790000,,,,,2000000,,,,,1900000,,,,,1710000,,,,,1540000,,,,,1420000,,,,,1340000,,,,,1330000,,,,,1330000,,,,,1290000,,,,,1210000,,,,,1140000,,,,,1090000,,,,,1070000,,,,,1060000,,,,,1040000,,,,,1010000,,,,,962000,,,,,927000
790000,,,,,858000,,,,,854000,,,,,849000,,,,,860000,,,,,827000,,,,,860000,,,,,802000,,,,,675000,,,,,570000,,,,,537000,,,,,532000,,,,,533000,,,,,493000,,,,,442000,,,,,388000,,,,,362000,,,,,363000,,,,,367000,,,,,365000,,,,,352000,,,,,333000,,,,,317000,,,,,311000,,,,,312000,,,,,313000,,,,,309000,,,,,301000,,,,,292000,,,,,285000,,,,,281000
3380,,,,,4530,,,,,6420,,,,,9030,,,,,12700,,,,,17300,,,,,23500,,,,,34300,,,,,48700,,,,,48000,,,,,51100,,,,,61700,,,,,78900,,,,,117000,,,,,134000,,,,,142000,,,,,144000,,,,,144000,,,,,140000,,,,,139000,,,,,143000,,,,,148000,,,,,151000,,,,,152000,,,,,151000,,,,,151000,,,,,152000,,,,,154000,,,,,156000,,,,,156000,,,,,156000
1300000,,,,,1610000,,,,,1910000,,,,,1850000,,,,,1460000,,,,,2010000,,,,,2000000,,,,,2030000,,,,,1770000,,,,,1750000,,,,,1240000,,,,,1110000,,,,,1050000,,,,,1050000,,,,,963000,,,,,921000,,,,,879000,,,,,839000,,,,,812000,,,,,797000,,,,,776000,,,,,747000,,,,,719000,,,,,694000,,,,,674000,,,,,659000,,,,,644000,,,,,626000,,,,,607000,,,,,589000,,,,,574000
6930000,,,,,10600000,,,,,12600000,,,,,13200000,,,,,11600000,,,,,9300000,,,,,9960000,,,,,10600000,,,,,11600000,,,,,11800000,,,,,8180000,,,,,6520000,,,,,6920000,,,,,7940000,,,,,9360000,,,,,8890000,,,,,8120000,,,,,7230000,,,,,6900000,,,,,7290000,,,,,7840000,,,,,7980000,,,,,7660000,,,,,7190000,,,,,6920000,,,,,6970000,,,,,7180000,,,,,7290000,,,,,7180000,,,,,6940000,,,,,6720000
278000,,,,,373000,,,,,451000,,,,,528000,,,,,572000,,,,,646000,,,,,782000,,,,,985000,,,,,1200000,,,,,917000,,,,,1080000,,,,,1240000,,,,,1410000,,,,,1610000,,,,,1710000,,,,,1760000,,,,,1790000,,,,,1850000,,,,,1940000,,,,,1990000,,,,,1990000,,,,,1950000,,,,,1900000,,,,,1860000,,,,,1820000,,,,,1780000,,,,,1730000,,,,,1660000,,,,,1600000,,,,,1550000,,,,,1510000
12700,,,,,14100,,,,,18600,,,,,21700,,,,,25100,,,,,25700,,,,,24000,,,,,22700,,,,,21500,,,,,22800,,,,,24500,,,,,23700,,,,,23400,,,,,25300,,,,,23800,,,,,22200,,,,,22000,,,,,22500,,,,,23500,,,,,23700,,,,,22900,,,,,21600,,,,,20500,,,,,20100,,,,,20100,,,,,19800,,,,,19000,,,,,17800,,,,,16600,,,,,15900,,,,,15400
6260,,,,,6110,,,,,6690,,,,,8410,,,,,10800,,,,,12700,,,,,13700,,,,,18000,,,,,17200,,,,,19300,,,,,20000,,,,,22500,,,,,26300,,,,,28400,,,,,30300,,,,,31700,,,,,33500,,,,,35700,,,,,37700,,,,,39200,,,,,40500,,,,,41600,,,,,42500,,,,,43200,,,,,43900,,,,,44500,,,,,44900,,,,,44900,,,,,44900,,,,,44500,,,,,44200
417000,,,,,492000,,,,,564000,,,,,681000,,,,,838000,,,,,1060000,,,,,1380000,,,,,1790000,,,,,2350000,,,,,2650000,,,,,2750000,,,,,2650000,,,,,2680000,,,,,2760000,,,,,2810000,,,,,3040000,,,,,2930000,,,,,2700000,,,,,2540000,,,,,2490000,,,,,2520000,,,,,2560000,,,,,2530000,,,,,2420000,,,,,2300000,,,,,2230000,,,,,2210000,,,,,2210000,,,,,2190000,,,,,2140000,,,,,2070000
327000,,,,,364000,,,,,456000,,,,,522000,,,,,597000,,,,,697000,,,,,840000,,,,,997000,,,,,1180000,,,,,1320000,,,,,1460000,,,,,1600000,,,,,1820000,,,,,2150000,,,,,2470000,,,,,2650000,,,,,2840000,,,,,3040000,,,,,3280000,,,,,3530000,,,,,3750000,,,,,3940000,,,,,4090000,,,,,4230000,,,,,4370000,,,,,4500000,,,,,4610000,,,,,4680000,,,,,4730000,,,,,4740000,,,,,4740000
525000,,,,,735000,,,,,818000,,,,,693000,,,,,668000,,,,,685000,,,,,736000,,,,,776000,,,,,758000,,,,,744000,,,,,651000,,,,,565000,,,,,527000,,,,,483000,,,,,465000,,,,,454000,,,,,438000,,,,,418000,,,,,398000,,,,,380000,,,,,365000,,,,,353000,,,,,343000,,,,,331000,,,,,318000,,,,,305000,,,,,294000,,,,,285000,,,,,277000,,,,,269000,,,,,260000
3600,,,,,3810,,,,,5740,,,,,6350,,,,,7640,,,,,8080,,,,,8410,,,,,8090,,,,,8650,,,,,8020,,,,,7840,,,,,6940,,,,,6590,,,,,6780,,,,,7730,,,,,7170,,,,,6320,,,,,5900,,,,,5860,,,,,5950,,,,,5910,,,,,5640,,,,,5240,,,,,4930,,,,,4790,,,,,4730,,,,,4640,,,,,4470,,,,,4260,,,,,4070,,,,,3940
254000,,,,,269000,,,,,279000,,,,,302000,,,,,342000,,,,,397000,,,,,473000,,,,,547000,,,,,632000,,,,,619000,,,,,655000,,,,,823000,,,,,940000,,,,,1040000,,,,,1090000,,,,,1140000,,,,,1190000,,,,,1230000,,,,,1250000,,,,,1270000,,,,,1270000,,,,,1270000,,,,,1260000,,,,,1240000,,,,,1220000,,,,,1200000,,,,,1170000,,,,,1150000,,,,,1120000,,,,,1090000,,,,,1060000
132000,,,,,168000,,,,,234000,,,,,297000,,,,,279000,,,,,235000,,,,,223000,,,,,205000,,,,,212000,,,,,247000,,,,,302000,,,,,296000,,,,,290000,,,,,281000,,,,,282000,,,,,273000,,,,,267000,,,,,265000,,,,,257000,,,,,248000,,,,,239000,,,,,234000,,,,,230000,,,,,226000,,,,,222000,,,,,216000,,,,,209000,,,,,204000,,,,,198000,,,,,193000,,,,,188000
319000,,,,,381000,,,,,464000,,,,,450000,,,,,412000,,,,,385000,,,,,441000,,,,,482000,,,,,448000,,,,,413000,,,,,363000,,,,,286000,,,,,261000,,,,,283000,,,,,285000,,,,,280000,,,,,267000,,,,,246000,,,,,229000,,,,,224000,,,,,228000,,,,,229000,,,,,224000,,,,,214000,,,,,204000,,,,,198000,,,,,196000,,,,,196000,,,,,194000,,,,,189000,,,,,182000
127000,,,,,148000,,,,,151000,,,,,137000,,,,,136000,,,,,135000,,,,,143000,,,,,152000,,,,,141000,,,,,123000,,,,,101000,,,,,90800,,,,,89900,,,,,105000,,,,,109000,,,,,104000,,,,,95900,,,,,88700,,,,,86500,,,,,89600,,,,,93600,,,,,93900,,,,,90300,,,,,85800,,,,,83200,,,,,83400,,,,,84800,,,,,85500,,,,,84100,,,,,81600,,,,,79200
13400,,,,,14100,,,,,16400,,,,,19600,,,,,22100,,,,,29000,,,,,37300,,,,,43400,,,,,46100,,,,,51200,,,,,57500,,,,,64000,,,,,71500,,,,,78700,,,,,81800,,,,,82800,,,,,85300,,,,,89200,,,,,93000,,,,,95700,,,,,96900,,,,,97000,,,,,97100,,,,,97100,,,,,97200,,,,,96600,,,,,95400,,,,,93500,,,,,91500,,,,,89400,,,,,87700
287000,,,,,332000,,,,,376000,,,,,422000,,,,,477000,,,,,546000,,,,,910000,,,,,947000,,,,,1030000,,,,,1120000,,,,,1370000,,,,,1670000,,,,,1860000,,,,,2140000,,,,,2420000,,,,,2800000,,,,,3150000,,,,,3510000,,,,,3860000,,,,,4200000,,,,,4540000,,,,,4890000,,,,,5200000,,,,,5480000,,,,,5720000,,,,,5940000,,,,,6140000,,,,,6300000,,,,,6430000,,,,,6510000,,,,,6540000
1700000,,,,,1910000,,,,,2440000,,,,,2770000,,,,,3130000,,,,,3540000,,,,,4070000,,,,,4550000,,,,,4990000,,,,,5140000,,,,,5080000,,,,,5110000,,,,,5190000,,,,,5380000,,,,,5640000,,,,,5630000,,,,,5530000,,,,,5410000,,,,,5320000,,,,,5270000,,,,,5200000,,,,,5100000,,,,,4970000,,,,,4840000,,,,,4730000,,,,,4630000,,,,,4540000,,,,,4440000,,,,,4340000,,,,,4230000,,,,,4140000
2680000,,,,,2860000,,,,,3460000,,,,,4460000,,,,,4570000,,,,,4450000,,,,,4470000,,,,,3960000,,,,,3830000,,,,,3110000,,,,,3490000,,,,,3170000,,,,,2520000,,,,,2290000,,,,,2240000,,,,,2270000,,,,,2300000,,,,,2320000,,,,,2220000,,,,,2020000,,,,,1910000,,,,,1900000,,,,,1940000,,,,,1980000,,,,,1970000,,,,,1900000,,,,,1790000,,,,,1730000,,,,,1730000,,,,,1750000,,,,,1760000
361000,,,,,382000,,,,,366000,,,,,434000,,,,,508000,,,,,591000,,,,,674000,,,,,779000,,,,,810000,,,,,795000,,,,,985000,,,,,1190000,,,,,1430000,,,,,1660000,,,,,1840000,,,,,2030000,,,,,2200000,,,,,2350000,,,,,2480000,,,,,2600000,,,,,2720000,,,,,2820000,,,,,2910000,,,,,2980000,,,,,3030000,,,,,3060000,,,,,3080000,,,,,3090000,,,,,3080000,,,,,3050000,,,,,3020000
2440000,,,,,2620000,,,,,2680000,,,,,3050000,,,,,3250000,,,,,3260000,,,,,3320000,,,,,3190000,,,,,2550000,,,,,2120000,,,,,1970000,,,,,1990000,,,,,2290000,,,,,2460000,,,,,2180000,,,,,1990000,,,,,1840000,,,,,1780000,,,,,1810000,,,,,1880000,,,,,1900000,,,,,1860000,,,,,1770000,,,,,1710000,,,,,1690000,,,,,1700000,,,,,1710000,,,,,1700000,,,,,1670000,,,,,1620000,,,,,1590000
982000,,,,,1200000,,,,,1340000,,,,,1580000,,,,,1670000,,,,,1760000,,,,,1750000,,,,,1870000,,,,,1920000,,,,,1760000,,,,,1650000,,,,,1620000,,,,,1730000,,,,,1750000,,,,,1610000,,,,,1500000,,,,,1390000,,,,,1330000,,,,,1310000,,,,,1270000,,,,,1200000,,,,,1100000,,,,,1020000,,,,,967000,,,,,933000,,,,,904000,,,,,860000,,,,,805000,,,,,752000,,,,,713000,,,,,688000
10700,,,,,11900,,,,,12900,,,,,15300,,,,,18500,,,,,18000,,,,,17700,,,,,17800,,,,,17100,,,,,17500,,,,,17300,,,,,15600,,,,,13100,,,,,10900,,,,,10700,,,,,10400,,,,,9870,,,,,9320,,,,,8650,,,,,8010,,,,,7590,,,,,7350,,,,,7160,,,,,6910,,,,,6600,,,,,6300,,,,,6060,,,,,5890,,,,,5750,,,,,5610,,,,,5440
10800,,,,,12400,,,,,13500,,,,,14600,,,,,15400,,,,,15200,,,,,15000,,,,,13800,,,,,13900,,,,,12400,,,,,11500,,,,,10500,,,,,9370,,,,,9090,,,,,8400,,,,,7910,,,,,7380,,,,,6910,,,,,6540,,,,,6250,,,,,5960,,,,,5650,,,,,5340,,,,,5020,,,,,4760,,,,,4520,,,,,4300,,,,,4080,,,,,3850,,,,,3650,,,,,3460
800000,,,,,934000,,,,,1100000,,,,,1290000,,,,,1540000,,,,,1850000,,,,,2240000,,,,,2650000,,,,,3020000,,,,,3440000,,,,,3950000,,,,,4450000,,,,,4940000,,,,,5340000,,,,,5740000,,,,,6180000,,,,,6680000,,,,,7210000,,,,,7700000,,,,,8100000,,,,,8430000,,,,,8740000,,,,,9050000,,,,,9360000,,,,,9640000,,,,,9850000,,,,,9980000,,,,,10100000,,,,,10100000,,,,,10200000,,,,,10200000
26000,,,,,34800,,,,,45100,,,,,54300,,,,,62400,,,,,61400,,,,,48700,,,,,39700,,,,,46800,,,,,51200,,,,,51400,,,,,52000,,,,,50300,,,,,49400,,,,,49900,,,,,49000,,,,,47800,,,,,46400,,,,,44700,,,,,43000,,,,,41600,,,,,40200,,,,,38900,,,,,37500,,,,,36100,,,,,34800,,,,,33600,,,,,32500,,,,,31400,,,,,30500,,,,,29500
36900,,,,,44600,,,,,51100,,,,,58600,,,,,67800,,,,,80500,,,,,96600,,,,,112000,,,,,137000,,,,,157000,,,,,159000,,,,,153000,,,,,154000,,,,,166000,,,,,176000,,,,,183000,,,,,183000,,,,,181000,,,,,180000,,,,,181000,,,,,180000,,,,,177000,,,,,172000,,,,,167000,,,,,163000,,,,,159000,,,,,155000,,,,,151000,,,,,147000,,,,,143000,,,,,139000
572000,,,,,618000,,,,,537000,,,,,526000,,,,,564000,,,,,581000,,,,,557000,,,,,488000,,,,,486000,,,,,570000,,,,,597000,,,,,475000,,,,,508000,,,,,582000,,,,,593000,,,,,624000,,,,,636000,,,,,621000,,,,,609000,,,,,623000,,,,,649000,,,,,669000,,,,,679000,,,,,678000,,,,,674000,,,,,676000,,,,,686000,,,,,696000,,,,,702000,,,,,702000,,,,,698000
369000,,,,,425000,,,,,411000,,,,,451000,,,,,501000,,,,,502000,,,,,415000,,,,,362000,,,,,380000,,,,,411000,,,,,428000,,,,,403000,,,,,379000,,,,,405000,,,,,434000,,,,,461000,,,,,462000,,,,,453000,,,,,445000,,,,,446000,,,,,457000,,,,,474000,,,,,485000,,,,,487000,,,,,483000,,,,,479000,,,,,479000,,,,,483000,,,,,487000,,,,,487000,,,,,482000
415000,,,,,510000,,,,,732000,,,,,854000,,,,,999000,,,,,1180000,,,,,1450000,,,,,1740000,,,,,1990000,,,,,2130000,,,,,2170000,,,,,2440000,,,,,2530000,,,,,2470000,,,,,2180000,,,,,2300000,,,,,2490000,,,,,2530000,,,,,2580000,,,,,2580000,,,,,2490000,,,,,2380000,,,,,2290000,,,,,2240000,,,,,2200000,,,,,2160000,,,,,2090000,,,,,2020000,,,,,1950000,,,,,1900000,,,,,1860000
149000,,,,,167000,,,,,281000,,,,,376000,,,,,458000,,,,,495000,,,,,548000,,,,,618000,,,,,762000,,,,,894000,,,,,885000,,,,,881000,,,,,846000,,,,,995000,,,,,1160000,,,,,1200000,,,,,1180000,,,,,1160000,,,,,1190000,,,,,1260000,,,,,1310000,,,,,1300000,,,,,1260000,,,,,1230000,,,,,1220000,,,,,1230000,,,,,1210000,,,,,1180000,,,,,1140000,,,,,1100000,,,,,1080000
1120000,,,,,1300000,,,,,1460000,,,,,1730000,,,,,2030000,,,,,2400000,,,,,2830000,,,,,3310000,,,,,3830000,,,,,4470000,,,,,5080000,,,,,5770000,,,,,6910000,,,,,8080000,,,,,9290000,,,,,10300000,,,,,11500000,,,,,12700000,,,,,14000000,,,,,15300000,,,,,16500000,,,,,17600000,,,,,18600000,,,,,19700000,,,,,20600000,,,,,21500000,,,,,22200000,,,,,22800000,,,,,23300000,,,,,23800000,,,,,24100000
2730000,,,,,3200000,,,,,3800000,,,,,4590000,,,,,5400000,,,,,6210000,,,,,6360000,,,,,6080000,,,,,5690000,,,,,5320000,,,,,5100000,,,,,4650000,,,,,4230000,,,,,4120000,,,,,3840000,,,,,3410000,,,,,3200000,,,,,3140000,,,,,3080000,,,,,2960000,,,,,2830000,,,,,2700000,,,,,2600000,,,,,2530000,,,,,2490000,,,,,2440000,,,,,2380000,,,,,2300000,,,,,2240000,,,,,2190000,,,,,2150000
55200,,,,,63300,,,,,65900,,,,,72900,,,,,82600,,,,,91500,,,,,83900,,,,,72000,,,,,99900,,,,,116000,,,,,147000,,,,,181000,,,,,161000,,,,,183000,,,,,201000,,,,,212000,,,,,229000,,,,,245000,,,,,256000,,,,,263000,,,,,268000,,,,,271000,,,,,275000,,,,,277000,,,,,277000,,,,,274000,,,,,269000,,,,,264000,,,,,259000,,,,,253000,,,,,248000
184000,,,,,199000,,,,,217000,,,,,239000,,,,,304000,,,,,355000,,,,,410000,,,,,497000,,,,,577000,,,,,649000,,,,,700000,,,,,784000,,,,,919000,,,,,1050000,,,,,1130000,,,,,1210000,,,,,1290000,,,,,1390000,,,,,1490000,,,,,1570000,,,,,1640000,,,,,1700000,,,,,1750000,,,,,1800000,,,,,1850000,,,,,1880000,,,,,1890000,,,,,1900000,,,,,1900000,,,,,1890000,,,,,1880000
7450,,,,,7890,,,,,8790,,,,,11200,,,,,14200,,,,,13900,,,,,11800,,,,,12000,,,,,13100,,,,,12000,,,,,13100,,,,,12700,,,,,13100,,,,,13300,,,,,12700,,,,,12100,,,,,12300,,,,,12900,,,,,13400,,,,,13400,,,,,12900,,,,,12200,,,,,11800,,,,,11900,,,,,12000,,,,,11800,,,,,11300,,,,,10600,,,,,10100,,,,,9850,,,,,9690
84800,,,,,104000,,,,,122000,,,,,134000,,,,,143000,,,,,118000,,,,,119000,,,,,129000,,,,,150000,,,,,131000,,,,,105000,,,,,88400,,,,,90500,,,,,96400,,,,,95400,,,,,86300,,,,,77600,,,,,72600,,,,,71500,,,,,71800,,,,,70600,,,,,67100,,,,,62900,,,,,59800,,,,,58300,,,,,57600,,,,,56700,,,,,54800,,,,,52500,,,,,50500,,,,,49200
481000,,,,,537000,,,,,592000,,,,,682000,,,,,786000,,,,,817000,,,,,868000,,,,,962000,,,,,1040000,,,,,1070000,,,,,951000,,,,,831000,,,,,793000,,,,,857000,,,,,1020000,,,,,995000,,,,,921000,,,,,838000,,,,,792000,,,,,801000,,,,,831000,,,,,837000,,,,,807000,,,,,759000,,,,,724000,,,,,713000,,,,,715000,,,,,713000,,,,,699000,,,,,673000,,,,,650000
2680000,,,,,3040000,,,,,3880000,,,,,4320000,,,,,4760000,,,,,5230000,,,,,5810000,,,,,6280000,,,,,6550000,,,,,6430000,,,,,6350000,,,,,6580000,,,,,6490000,,,,,6620000,,,,,6820000,,,,,6340000,,,,,6110000,,,,,5860000,,,,,5690000,,,,,5520000,,,,,5360000,,,,,5190000,,,,,5000000,,,,,4810000,,,,,4660000,,,,,4530000,,,,,4420000,,,,,4290000,,,,,4170000,,,,,4050000,,,,,3930000
110000,,,,,137000,,,,,213000,,,,,282000,,,,,340000,,,,,360000,,,,,390000,,,,,435000,,,,,483000,,,,,576000,,,,,581000,,,,,478000,,,,,494000,,,,,527000,,,,,672000,,,,,655000,,,,,611000,,,,,574000,,,,,574000,,,,,600000,,,,,616000,,,,,604000,,,,,572000,,,,,545000,,,,,533000,,,,,532000,,,,,530000,,,,,519000,,,,,500000,,,,,481000,,,,,468000
722000,,,,,837000,,,,,1010000,,,,,1200000,,,,,1420000,,,,,1660000,,,,,1920000,,,,,2250000,,,,,2710000,,,,,3250000,,,,,3910000,,,,,4640000,,,,,5520000,,,,,6420000,,,,,7300000,,,,,8240000,,,,,9220000,,,,,10200000,,,,,11100000,,,,,11900000,,,,,12700000,,,,,13400000,,,,,14000000,,,,,14600000,,,,,15000000,,,,,15300000,,,,,15600000,,,,,15700000,,,,,15800000,,,,,15700000,,,,,15600000
2870000,,,,,2970000,,,,,4260000,,,,,4030000,,,,,3920000,,,,,3430000,,,,,3630000,,,,,3710000,,,,,3760000,,,,,3500000,,,,,2740000,,,,,2150000,,,,,1960000,,,,,2370000,,,,,2400000,,,,,2280000,,,,,2090000,,,,,1890000,,,,,1790000,,,,,1820000,,,,,1870000,,,,,1860000,,,,,1770000,,,,,1660000,,,,,1580000,,,,,1560000,,,,,1570000,,,,,1570000,,,,,1520000,,,,,1460000,,,,,1410000
9400,,,,,11000,,,,,13400,,,,,17900,,,,,25000,,,,,51200,,,,,97800,,,,,153000,,,,,195000,,,,,230000,,,,,287000,,,,,272000,,,,,349000,,,,,438000,,,,,478000,,,,,443000,,,,,435000,,,,,460000,,,,,497000,,,,,522000,,,,,530000,,,,,532000,,,,,543000,,,,,560000,,,,,579000,,,,,592000,,,,,601000,,,,,606000,,,,,613000,,,,,621000,,,,,629000
3640000,,,,,4290000,,,,,3760000,,,,,4080000,,,,,4720000,,,,,4590000,,,,,3860000,,,,,3370000,,,,,3620000,,,,,3840000,,,,,3810000,,,,,3560000,,,,,3510000,,,,,3930000,,,,,4060000,,,,,4090000,,,,,4040000,,,,,3930000,,,,,3890000,,,,,3980000,,,,,4100000,,,,,4150000,,,,,4130000,,,,,4080000,,,,,4050000,,,,,4060000,,,,,4100000,,,,,4110000,,,,,4100000,,,,,4050000,,,,,4010000
13800000,,,,,17200000,,,,,19300000,,,,,20900000,,,,,20300000,,,,,17800000,,,,,16900000,,,,,16900000,,,,,18000000,,,,,19600000,,,,,20900000,,,,,19800000,,,,,20600000,,,,,20900000,,,,,20000000,,,,,20900000,,,,,21700000,,,,,22100000,,,,,22200000,,,,,22200000,,,,,22300000,,,,,22600000,,,,,23100000,,,,,23400000,,,,,23600000,,,,,23600000,,,,,23600000,,,,,23700000,,,,,23800000,,,,,24000000,,,,,24000000
204000,,,,,219000,,,,,231000,,,,,253000,,,,,267000,,,,,250000,,,,,267000,,,,,281000,,,,,260000,,,,,268000,,,,,279000,,,,,264000,,,,,252000,,,,,245000,,,,,239000,,,,,235000,,,,,231000,,,,,225000,,,,,217000,,,,,209000,,,,,203000,,,,,197000,,,,,192000,,,,,186000,,,,,181000,,,,,175000,,,,,170000,,,,,166000,,,,,162000,,,,,158000,,,,,154000
551000,,,,,694000,,,,,1170000,,,,,1520000,,,,,1900000,,,,,1930000,,,,,2130000,,,,,2370000,,,,,2750000,,,,,3170000,,,,,3250000,,,,,2830000,,,,,2560000,,,,,2940000,,,,,3180000,,,,,3140000,,,,,2900000,,,,,2700000,,,,,2650000,,,,,2670000,,,,,2660000,,,,,2560000,,,,,2420000,,,,,2310000,,,,,2250000,,,,,2210000,,,,,2170000,,,,,2110000,,,,,2030000,,,,,1960000,,,,,1910000
7120,,,,,8200,,,,,9500,,,,,11200,,,,,12900,,,,,14800,,,,,17000,,,,,19400,,,,,21800,,,,,23800,,,,,25500,,,,,28000,,,,,28700,,,,,33500,,,,,34200,,,,,36000,,,,,37300,,,,,38600,,,,,40000,,,,,41200,,,,,42100,,,,,42700,,,,,43000,,,,,43100,,,,,43100,,,,,43000,,,,,42600,,,,,42000,,,,,41400,,,,,40800,,,,,40100
806000,,,,,996000,,,,,1200000,,,,,1490000,,,,,1860000,,,,,1990000,,,,,2030000,,,,,2270000,,,,,2500000,,,,,2750000,,,,,2790000,,,,,2810000,,,,,2880000,,,,,2940000,,,,,2970000,,,,,2940000,,,,,2890000,,,,,2840000,,,,,2770000,,,,,2700000,,,,,2640000,,,,,2560000,,,,,2490000,,,,,2420000,,,,,2360000,,,,,2290000,,,,,2240000,,,,,2180000,,,,,2120000,,,,,2070000,,,,,2020000
2450000,,,,,2920000,,,,,4410000,,,,,5650000,,,,,6390000,,,,,6860000,,,,,7470000,,,,,7860000,,,,,8510000,,,,,9100000,,,,,9120000,,,,,7140000,,,,,6660000,,,,,7230000,,,,,7710000,,,,,7610000,,,,,7460000,,,,,6860000,,,,,6390000,,,,,6340000,,,,,6490000,,,,,6560000,,,,,6440000,,,,,6180000,,,,,5920000,,,,,5790000,,,,,5790000,,,,,5800000,,,,,5730000,,,,,5580000,,,,,5410000
587000,,,,,677000,,,,,683000,,,,,755000,,,,,875000,,,,,1070000,,,,,1260000,,,,,1630000,,,,,2040000,,,,,2560000,,,,,3000000,,,,,3080000,,,,,3300000,,,,,3630000,,,,,3970000,,,,,4130000,,,,,4200000,,,,,4220000,,,,,4220000,,,,,4200000,,,,,4130000,,,,,4030000,,,,,3880000,,,,,3710000,,,,,3550000,,,,,3400000,,,,,3270000,,,,,3150000,,,,,3040000,,,,,2940000,,,,,2840000
331000,,,,,379000,,,,,437000,,,,,529000,,,,,643000,,,,,761000,,,,,920000,,,,,1080000,,,,,1230000,,,,,1390000,,,,,1580000,,,,,1860000,,,,,2170000,,,,,2410000,,,,,2700000,,,,,3050000,,,,,3430000,,,,,3810000,,,,,4170000,,,,,4540000,,,,,4920000,,,,,5300000,,,,,5690000,,,,,6040000,,,,,6380000,,,,,6700000,,,,,7010000,,,,,7300000,,,,,7550000,,,,,7760000,,,,,7940000
390000,,,,,408000,,,,,574000,,,,,682000,,,,,817000,,,,,961000,,,,,1150000,,,,,1390000,,,,,1600000,,,,,1690000,,,,,1730000,,,,,1760000,,,,,1890000,,,,,2170000,,,,,2460000,,,,,2490000,,,,,2510000,,,,,2580000,,,,,2680000,,,,,2760000,,,,,2800000,,,,,2790000,,,,,2750000,,,,,2710000,,,,,2670000,,,,,2640000,,,,,2590000,,,,,2530000,,,,,2470000,,,,,2410000,,,,,2360000
